sample_id,guideline_version,annotator_id,timestamp,true_label,revision_id,device_id,sampling_rate_hz,axis_config,sensor_noise_std,noise_score,annotation_timestamp
221,v1.0,annotator_3,2020-01-10 05:00:00,6,0,SamsungS3,50,standard,0.012565042416239501,0.061048012008073374,
222,v1.0,annotator_4,2020-01-10 06:00:00,6,0,SamsungS2,100,rotated_5deg,0.1294639179490384,0.02866604299442272,
223,v1.0,annotator_4,2020-01-10 07:00:00,6,0,SamsungS3,50,standard,0.08620238585864948,0.02145423604563604,
224,v1.0,annotator_4,2020-01-10 08:00:00,6,0,SamsungS2,50,standard,0.0985915798578937,0.016666048653491684,
225,v1.0,annotator_2,2020-01-10 09:00:00,4,0,SamsungS2,50,standard,0.08922284183904633,0.11442151518187556,
226,v1.0,annotator_1,2020-01-10 10:00:00,4,0,SamsungS2,50,standard,0.0873798495289833,0.05274369902214743,
227,v1.0,annotator_1,2020-01-10 11:00:00,4,0,SamsungS2,50,standard,0.027759163153957576,0.06069714850514716,
228,v1.0,annotator_6,2020-01-10 12:00:00,4,0,SamsungS2,50,standard,0.03540870992489573,0.06369688275672913,
229,v1.0,annotator_3,2020-01-10 13:00:00,4,0,SamsungS3,50,standard,0.0870080488656091,0.074366368350349,
230,v1.0,annotator_4,2020-01-10 14:00:00,4,0,SamsungS2,50,standard,0.06021081212427992,0.041453321854945185,
231,v1.0,annotator_5,2020-01-10 15:00:00,4,0,SamsungS2,100,standard,0.08119337090837299,0.051698336848239525,
232,v1.0,annotator_5,2020-01-10 16:00:00,4,0,SamsungS2,100,standard,0.038004900805898995,0.08800211433725963,
233,v1.0,annotator_1,2020-01-10 17:00:00,4,0,SamsungS2,50,rotated_5deg,0.06957339791435463,0.03345232770235505,
234,v1.0,annotator_1,2020-01-10 18:00:00,4,0,SamsungS2,50,standard,0.02151070001574613,0.02591396038190989,
235,v1.0,annotator_6,2020-01-10 19:00:00,4,0,SamsungS2,50,rotated_5deg,0.005759306937164093,0.035175931839719225,
236,v1.0,annotator_6,2020-01-10 20:00:00,4,0,SamsungS3,50,standard,0.142667456218045,0.08817518273429499,
237,v1.0,annotator_3,2020-01-10 21:00:00,6,0,SamsungS2,100,standard,0.10845827184788762,0.21183799969220835,
238,v1.0,annotator_5,2020-01-10 22:00:00,6,0,SamsungS3,50,standard,0.07470957839753582,0.153501859561807,
239,v1.0,annotator_1,2020-01-10 23:00:00,6,0,SamsungS2,50,rotated_5deg,0.08265176741759857,0.055049149276633534,
240,v1.0,annotator_1,2020-01-11 00:00:00,6,0,SamsungS2,50,standard,0.07667606484811974,0.06070073264228071,
241,v1.0,annotator_3,2020-01-11 01:00:00,6,0,SamsungS3,50,rotated_5deg,0.13482142085453874,0.0607006904455496,
242,v1.0,annotator_5,2020-01-11 02:00:00,6,0,SamsungS2,100,standard,0.11604578491056047,0.05874468505803754,
243,v1.0,annotator_4,2020-01-11 03:00:00,6,0,SamsungS2,100,rotated_10deg,0.0487714061635176,0.04874466042127805,
244,v1.0,annotator_3,2020-01-11 04:00:00,6,0,SamsungS3,50,rotated_10deg,0.032728021340337456,0.06904803072037649,
245,v1.0,annotator_1,2020-01-11 05:00:00,6,0,SamsungS3,50,rotated_5deg,0.009979393437613898,0.06704805546812025,
246,v1.0,annotator_2,2020-01-11 06:00:00,6,0,SamsungS2,100,standard,0.02216836843939209,0.06670062691360594,
247,v1.0,annotator_6,2020-01-11 07:00:00,6,0,SamsungS2,50,standard,0.07350917014380796,0.07040995619989046,
248,v1.0,annotator_1,2020-01-11 08:00:00,1,0,SamsungS2,50,standard,0.03038554423968465,0.03442998305912261,
249,v1.0,annotator_4,2020-01-11 09:00:00,1,0,SamsungS3,100,standard,0.04685908769718259,0.019665623309575768,
250,v1.0,annotator_4,2020-01-11 10:00:00,1,0,SamsungS3,50,standard,0.019999366910058623,0.018430533934409812,
251,v1.0,annotator_4,2020-01-11 11:00:00,1,0,SamsungS3,50,standard,0.13842212254216427,0.014665401149511481,
252,v1.0,annotator_6,2020-01-11 12:00:00,1,0,SamsungS3,50,rotated_5deg,0.005058755777506291,0.00920850502419828,
253,v1.0,annotator_2,2020-01-11 13:00:00,1,0,SamsungS2,50,standard,0.05277160797690744,0.0032085547119280146,
254,v1.0,annotator_4,2020-01-11 14:00:00,1,0,SamsungS2,50,standard,0.03872320077591266,0.01266463650184432,
255,v1.0,annotator_1,2020-01-11 15:00:00,1,0,SamsungS3,50,standard,0.0012454033333522962,0.009430423701414573,
256,v1.0,annotator_2,2020-01-11 16:00:00,1,0,SamsungS2,50,rotated_5deg,0.1392897044670438,0.07340828115497104,
257,v1.0,annotator_3,2020-01-11 17:00:00,1,0,SamsungS2,50,standard,0.04704111957362309,0.060037535196493394,
258,v1.0,annotator_1,2020-01-11 18:00:00,1,0,SamsungS2,50,rotated_10deg,0.07534126273182816,0.009430147257355262,
259,v1.0,annotator_6,2020-01-11 19:00:00,1,0,SamsungS3,50,rotated_10deg,0.08739097461431325,0.016429767152900572,
260,v1.0,annotator_4,2020-01-11 20:00:00,1,0,SamsungS3,50,standard,0.09157196357359677,0.0052084344634805825,
261,v1.0,annotator_2,2020-01-11 21:00:00,1,0,SamsungS2,100,standard,0.06903910921387948,0.03174308300703223,
262,v1.0,annotator_1,2020-01-11 22:00:00,1,0,SamsungS2,50,standard,0.08907440907310946,0.006208613303730644,
263,v1.0,annotator_2,2020-01-11 23:00:00,1,0,SamsungS2,100,rotated_5deg,0.11276415062685179,0.017665977659498684,
264,v1.0,annotator_3,2020-01-12 00:00:00,1,0,SamsungS2,50,standard,0.14281335425806269,0.008430570006226176,
265,v1.0,annotator_5,2020-01-12 01:00:00,1,0,SamsungS3,50,standard,0.09855559054985402,0.002000011738114383,
266,v1.0,annotator_3,2020-01-12 02:00:00,1,0,SamsungS3,50,standard,0.06933442843098366,0.0032086227688150728,
267,v1.0,annotator_1,2020-01-12 03:00:00,1,0,SamsungS3,100,standard,0.06669067588406932,0.04374286894628341,
268,v1.0,annotator_1,2020-01-12 04:00:00,1,0,SamsungS2,100,standard,0.1064786045954286,0.07977454741876695,
269,v1.0,annotator_2,2020-01-12 05:00:00,1,0,SamsungS3,100,standard,0.0940552819974056,0.21998280040067156,
270,v1.0,annotator_3,2020-01-12 06:00:00,1,0,SamsungS2,50,standard,0.06305798853014784,0.1916952284909858,
271,v1.0,annotator_1,2020-01-12 07:00:00,1,0,SamsungS3,50,standard,0.05038302187196262,0.04645143521363092,
272,v1.0,annotator_1,2020-01-12 08:00:00,1,0,SamsungS3,50,rotated_10deg,0.14897229650467544,0.038174820745668483,
273,v1.0,annotator_2,2020-01-12 09:00:00,1,0,SamsungS3,50,standard,0.11501954814663469,0.037175384538425185,
274,v1.0,annotator_3,2020-01-12 10:00:00,1,0,SamsungS2,50,rotated_5deg,0.031016354722185262,0.020914335641399894,
275,v1.0,annotator_3,2020-01-12 11:00:00,1,0,SamsungS2,50,standard,0.04382575078612098,0.04944534926251313,
276,v1.0,annotator_5,2020-01-12 12:00:00,1,0,SamsungS3,50,standard,0.1340533004718699,0.0543623014813913,
277,v1.0,annotator_4,2020-01-12 13:00:00,1,0,SamsungS2,50,standard,0.09912437831393632,0.04204544329815849,
278,v1.0,annotator_4,2020-01-12 14:00:00,1,0,SamsungS2,50,rotated_5deg,0.046612925585066446,0.03945058578554347,
279,v1.0,annotator_1,2020-01-12 15:00:00,1,0,SamsungS2,50,standard,0.054631545510508334,0.02266516115510765,
280,v1.0,annotator_1,2020-01-12 16:00:00,1,0,SamsungS2,50,rotated_5deg,0.056836149696275595,0.024450441129187758,
281,v1.0,annotator_3,2020-01-12 17:00:00,1,0,SamsungS2,100,rotated_10deg,0.027944279496572716,0.00800002494659816,
282,v1.0,annotator_1,2020-01-12 18:00:00,1,0,SamsungS2,100,standard,0.0766753092654867,0.08016383445120452,
283,v1.0,annotator_2,2020-01-12 19:00:00,1,0,SamsungS2,50,standard,0.11483559656495505,0.06135093871778472,
284,v1.0,annotator_1,2020-01-12 20:00:00,1,0,SamsungS2,50,standard,0.08460899227587458,0.04244690241025885,
285,v1.0,annotator_1,2020-01-12 21:00:00,1,0,SamsungS3,50,rotated_5deg,0.09839129244793235,0.004000424533471844,
286,v1.0,annotator_1,2020-01-12 22:00:00,1,0,SamsungS3,50,standard,0.08930795820759359,0.05568336241709313,
287,v1.0,annotator_5,2020-01-12 23:00:00,1,0,SamsungS2,50,standard,0.008834314410254684,0.01043024709711314,
288,v1.0,annotator_2,2020-01-13 00:00:00,1,0,SamsungS3,50,rotated_5deg,0.028209009107400082,0.06944860365414658,
289,v1.0,annotator_1,2020-01-13 01:00:00,1,0,SamsungS3,50,standard,0.052552265526120676,0.027177344881833255,
290,v1.0,annotator_2,2020-01-13 02:00:00,1,0,SamsungS2,50,standard,0.13338525044176716,0.022664606461483085,
291,v1.0,annotator_4,2020-01-13 03:00:00,1,0,SamsungS2,50,standard,0.052303850139150745,0.020664190548540427,
292,v1.0,annotator_4,2020-01-13 04:00:00,1,0,SamsungS2,50,rotated_10deg,0.0490675457516626,0.03417494205985235,
293,v1.0,annotator_1,2020-01-13 05:00:00,1,0,SamsungS2,50,standard,0.01208799689315812,0.022429887144444598,
294,v1.0,annotator_4,2020-01-13 06:00:00,1,0,SamsungS3,100,standard,0.14581189166649575,0.0030000443375704324,
295,v1.0,annotator_2,2020-01-13 07:00:00,1,0,SamsungS2,50,standard,0.11678245048287406,0.04403891767193634,
296,v1.0,annotator_4,2020-01-13 08:00:00,3,0,SamsungS2,50,rotated_5deg,0.11488908394132441,0.205003935067059,
297,v1.0,annotator_4,2020-01-13 09:00:00,3,0,SamsungS3,100,standard,0.05755582718373661,0.131815079956917,
298,v1.0,annotator_4,2020-01-13 10:00:00,3,0,SamsungS3,50,standard,0.011755418088845166,0.21710830614124807,
299,v1.0,annotator_4,2020-01-13 11:00:00,3,0,SamsungS2,50,rotated_10deg,0.039528040263438695,0.028430974099038147,
300,v1.0,annotator_1,2020-01-13 12:00:00,3,0,SamsungS3,50,standard,0.12793494668248478,0.017664408535207024,
301,v1.0,annotator_3,2020-01-13 13:00:00,3,0,SamsungS2,50,rotated_5deg,0.027044686571815295,0.052696407884382825,
302,v1.0,annotator_1,2020-01-13 14:00:00,3,0,SamsungS2,50,standard,0.1341374383927239,0.026453039688482134,
303,v1.0,annotator_6,2020-01-13 15:00:00,2,0,SamsungS3,50,standard,0.08036317730601795,0.022665971231964878,
304,v1.0,annotator_2,2020-01-13 16:00:00,2,0,SamsungS2,50,standard,0.10718047936707968,0.011430473145204902,
305,v1.0,annotator_2,2020-01-13 17:00:00,2,0,SamsungS2,50,rotated_10deg,0.06804620925272893,0.016000048577297303,
306,v1.0,annotator_1,2020-01-13 18:00:00,2,0,SamsungS3,50,standard,0.13984640573363774,0.00820863487312477,
307,v1.0,annotator_1,2020-01-13 19:00:00,2,0,SamsungS3,50,standard,0.03594874976994547,3.3142296612050245e-09,
308,v1.0,annotator_3,2020-01-13 20:00:00,2,0,SamsungS3,50,rotated_5deg,0.08586501453848772,0.020914644714407665,
309,v1.0,annotator_3,2020-01-13 21:00:00,2,0,SamsungS2,50,rotated_10deg,0.01036740194947161,0.05274042433398822,
310,v1.0,annotator_2,2020-01-13 22:00:00,2,0,SamsungS3,50,standard,0.07206408632821121,0.03617534275237944,
311,v1.0,annotator_1,2020-01-13 23:00:00,2,0,SamsungS3,50,standard,0.14590715279392646,0.03491376501367575,
312,v1.0,annotator_4,2020-01-14 00:00:00,2,0,SamsungS3,50,standard,0.01321972869139511,0.02417648619702992,
313,v1.0,annotator_1,2020-01-14 01:00:00,2,0,SamsungS3,50,rotated_5deg,0.07600845445021047,0.020665688800774056,
314,v1.0,annotator_3,2020-01-14 02:00:00,2,0,SamsungS2,50,standard,0.09034594672302064,0.032176861728811866,
315,v1.0,annotator_3,2020-01-14 03:00:00,2,0,SamsungS2,50,rotated_5deg,0.1397618785639104,0.01666547064864999,
316,v1.0,annotator_2,2020-01-14 04:00:00,2,0,SamsungS2,50,standard,0.04461213027894271,0.005000031918912113,
317,v1.0,annotator_1,2020-01-14 05:00:00,2,0,SamsungS2,50,standard,0.07544109542197852,0.027177103866119323,
318,v1.0,annotator_4,2020-01-14 06:00:00,2,0,SamsungS3,50,standard,0.14807937783342942,0.07339854051336228,
319,v1.0,annotator_2,2020-01-14 07:00:00,2,0,SamsungS3,50,standard,0.11535285020244095,0.028177071452653184,
320,v1.0,annotator_1,2020-01-14 08:00:00,2,0,SamsungS3,50,standard,0.12156218666670891,0.06378175815527531,
321,v1.0,annotator_3,2020-01-14 09:00:00,2,0,SamsungS2,100,rotated_5deg,0.11707669132386148,0.00720864227111908,
322,v1.0,annotator_1,2020-01-14 10:00:00,2,0,SamsungS2,100,standard,0.07728390353648243,0.0030000028234938064,
323,v1.0,annotator_2,2020-01-14 11:00:00,2,0,SamsungS2,100,standard,0.06515311012083211,0.012430559438058566,
324,v1.0,annotator_4,2020-01-14 12:00:00,2,0,SamsungS3,100,rotated_5deg,0.038221976629372816,0.00920860293428038,
325,v1.0,annotator_6,2020-01-14 13:00:00,2,0,SamsungS3,100,standard,0.06989502609277957,0.010208606395644929,
326,v1.0,annotator_3,2020-01-14 14:00:00,2,0,SamsungS3,50,standard,0.0030753548517075957,0.0815780598946798,
327,v1.0,annotator_1,2020-01-14 15:00:00,2,0,SamsungS2,50,rotated_5deg,0.014566648431042745,0.027912969493585665,
328,v1.0,annotator_1,2020-01-14 16:00:00,2,0,SamsungS3,100,standard,0.043088640406207315,0.06704628001365572,
329,v1.0,annotator_3,2020-01-14 17:00:00,2,0,SamsungS2,50,standard,0.05004443629191129,0.042741272754847404,
330,v1.0,annotator_2,2020-01-14 18:00:00,3,0,SamsungS2,50,rotated_5deg,0.10612760072138543,0.10497835191162648,
331,v1.0,annotator_1,2020-01-14 19:00:00,3,0,SamsungS2,50,standard,0.025740362570577772,0.03317708519294601,
332,v1.0,annotator_4,2020-01-14 20:00:00,3,0,SamsungS2,50,rotated_5deg,0.11936592397744968,0.05204534402302115,
333,v1.0,annotator_1,2020-01-14 21:00:00,3,0,SamsungS3,50,standard,0.12012023408933516,0.046741079677734956,
334,v1.0,annotator_2,2020-01-14 22:00:00,3,0,SamsungS3,50,standard,0.08805561335439402,0.10386075603107243,
335,v1.0,annotator_1,2020-01-14 23:00:00,3,0,SamsungS2,50,rotated_5deg,0.07372447784534518,0.08675472498044026,
336,v1.0,annotator_4,2020-01-15 00:00:00,3,0,SamsungS2,100,standard,0.07010983149188466,0.06668741462185909,
337,v1.0,annotator_2,2020-01-15 01:00:00,3,0,SamsungS2,50,rotated_5deg,0.06308087176583198,0.08515607150109887,
338,v1.0,annotator_1,2020-01-15 02:00:00,3,0,SamsungS2,50,standard,0.013286240375359592,0.05504183215561713,
339,v1.0,annotator_2,2020-01-15 03:00:00,3,0,SamsungS3,50,rotated_10deg,0.0983165320522379,0.058690630260059606,
340,v1.0,annotator_5,2020-01-15 04:00:00,3,0,SamsungS2,50,rotated_5deg,0.08659450033392373,0.04645154904889535,
341,v1.0,annotator_3,2020-01-15 05:00:00,3,0,SamsungS2,50,standard,0.002365125697343873,0.1917800444592297,
342,v1.0,annotator_1,2020-01-15 06:00:00,3,0,SamsungS2,100,rotated_5deg,0.030404364821713395,0.1113324167753222,
343,v1.0,annotator_4,2020-01-15 07:00:00,3,0,SamsungS2,100,standard,0.06544864365083634,0.12778296697312824,
344,v1.0,annotator_1,2020-01-15 08:00:00,3,0,SamsungS2,50,rotated_5deg,0.13519616279156593,0.04774172393725322,
345,v1.0,annotator_2,2020-01-15 09:00:00,3,0,SamsungS3,50,standard,0.1485418156336384,0.09098933007521581,
346,v1.0,annotator_3,2020-01-15 10:00:00,3,0,SamsungS3,50,rotated_10deg,0.11269894572586868,0.16590014291226457,
347,v1.0,annotator_3,2020-01-15 11:00:00,5,0,SamsungS2,50,standard,0.11240126482271025,0.2011392877049424,
348,v1.0,annotator_1,2020-01-15 12:00:00,5,0,SamsungS2,50,standard,0.06229119180977544,0.08116820811302426,
349,v1.0,annotator_5,2020-01-15 13:00:00,5,0,SamsungS2,50,standard,0.08564253584557277,0.039045790749513344,
350,v1.0,annotator_3,2020-01-15 14:00:00,5,0,SamsungS2,50,standard,0.03492256646850022,0.042444829198018355,
351,v1.0,annotator_6,2020-01-15 15:00:00,5,0,SamsungS2,100,standard,0.11072279846944631,0.04173482597429139,
352,v1.0,annotator_4,2020-01-15 16:00:00,5,0,SamsungS3,50,standard,0.008967697954125203,0.06475413957110239,
353,v1.0,annotator_6,2020-01-15 17:00:00,5,0,SamsungS3,100,standard,0.06258694062881276,0.030919026610038935,
354,v1.0,annotator_3,2020-01-15 18:00:00,5,0,SamsungS2,50,standard,0.12470423198631601,0.03444465555587249,
355,v1.0,annotator_1,2020-01-15 19:00:00,5,0,SamsungS2,50,rotated_10deg,0.14697893909602106,0.040731146365561896,
356,v1.0,annotator_4,2020-01-15 20:00:00,5,0,SamsungS2,100,standard,0.10448379196711803,0.05173404958701498,
357,v1.0,annotator_4,2020-01-15 21:00:00,5,0,SamsungS2,50,standard,0.029589846073902318,0.05835024878937765,
358,v1.0,annotator_5,2020-01-15 22:00:00,5,0,SamsungS3,50,rotated_10deg,0.0856610311694589,0.0593881187863976,
359,v1.0,annotator_2,2020-01-15 23:00:00,5,0,SamsungS2,50,standard,0.0840769385820611,0.08037689068770718,
360,v1.0,annotator_3,2020-01-16 00:00:00,5,0,SamsungS2,100,standard,0.14486474383465855,0.07441380460224797,
361,v1.0,annotator_5,2020-01-16 01:00:00,5,0,SamsungS3,50,rotated_5deg,0.1260280065072606,0.08513326922522173,
362,v1.0,annotator_5,2020-01-16 02:00:00,5,0,SamsungS3,50,standard,0.007351720419187601,0.10676618583074733,
363,v1.0,annotator_1,2020-01-16 03:00:00,5,0,SamsungS2,50,standard,0.033013979170440556,0.137738657628428,
364,v1.0,annotator_4,2020-01-16 04:00:00,5,0,SamsungS2,50,standard,0.12628858797537218,0.0765232610448513,
365,v1.0,annotator_3,2020-01-16 05:00:00,5,0,SamsungS2,100,standard,0.14587080374716974,0.051032551577714524,
366,v1.0,annotator_1,2020-01-16 06:00:00,5,0,SamsungS2,50,standard,0.04420083072504167,0.09985180599592125,
367,v1.0,annotator_6,2020-01-16 07:00:00,5,0,SamsungS2,50,standard,0.10360932255009904,0.08015499152576815,
368,v1.0,annotator_2,2020-01-16 08:00:00,5,0,SamsungS3,50,rotated_5deg,0.04617027683996989,0.07074046949822317,
369,v1.0,annotator_4,2020-01-16 09:00:00,5,0,SamsungS3,50,rotated_5deg,0.006164520625906183,0.08212534310182898,
370,v1.0,annotator_5,2020-01-16 10:00:00,5,0,SamsungS3,50,standard,0.12442206257585221,0.05103148805521207,
371,v1.0,annotator_1,2020-01-16 11:00:00,5,0,SamsungS2,50,standard,0.11082743775121112,0.026171951407864446,
372,v1.0,annotator_5,2020-01-16 12:00:00,5,0,SamsungS3,50,standard,0.007995487830432418,0.07777603248288192,
373,v1.0,annotator_4,2020-01-16 13:00:00,5,0,SamsungS3,50,standard,0.021819323807442864,0.05640206339489569,
374,v1.0,annotator_5,2020-01-16 14:00:00,5,0,SamsungS2,50,rotated_5deg,0.14992992315024456,0.060040961082085065,
375,v1.0,annotator_3,2020-01-16 15:00:00,5,0,SamsungS2,50,standard,0.097614193849946,0.09939096385415436,
376,v1.0,annotator_1,2020-01-16 16:00:00,5,0,SamsungS2,50,rotated_10deg,0.12006462112228347,0.07914230798554225,
377,v1.0,annotator_4,2020-01-16 17:00:00,5,0,SamsungS2,50,standard,0.05829378773443661,0.08302267655622214,
378,v1.0,annotator_2,2020-01-16 18:00:00,4,0,SamsungS3,50,rotated_10deg,0.07773700091256018,0.08135036120068198,
379,v1.0,annotator_2,2020-01-16 19:00:00,4,0,SamsungS2,50,rotated_5deg,0.09298224666365172,0.09312823627384925,
380,v1.0,annotator_2,2020-01-16 20:00:00,4,0,SamsungS3,50,standard,0.12090308775445513,0.10453306017495953,
381,v1.0,annotator_3,2020-01-16 21:00:00,4,0,SamsungS2,50,standard,0.05083596099581715,0.1107423638381921,
382,v1.0,annotator_4,2020-01-16 22:00:00,4,0,SamsungS3,100,standard,0.10083941901245128,0.07277239503871938,
383,v1.0,annotator_4,2020-01-16 23:00:00,4,0,SamsungS3,50,standard,0.11634867192718179,0.06503402621800737,
384,v1.0,annotator_4,2020-01-17 00:00:00,4,0,SamsungS3,50,standard,0.12076988473970515,0.0484494965772722,
385,v1.0,annotator_4,2020-01-17 01:00:00,4,0,SamsungS2,50,standard,0.07488617288357417,0.08275610177765505,
386,v1.0,annotator_5,2020-01-17 02:00:00,4,0,SamsungS3,50,rotated_5deg,0.07100457216114728,0.07539228592664968,
387,v1.0,annotator_1,2020-01-17 03:00:00,4,0,SamsungS2,100,standard,0.015679924612649793,0.07217461878374269,
388,v1.0,annotator_5,2020-01-17 04:00:00,4,0,SamsungS3,50,standard,0.07465875912235127,0.13085308633964005,
389,v1.0,annotator_2,2020-01-17 05:00:00,4,0,SamsungS2,50,rotated_10deg,0.1052900149485802,0.07404646758969627,
390,v1.0,annotator_3,2020-01-17 06:00:00,4,0,SamsungS3,50,standard,0.13808819807146305,0.09152217360027569,
391,v1.0,annotator_2,2020-01-17 07:00:00,4,0,SamsungS3,100,rotated_5deg,0.018779937779636484,0.04967349523730239,
392,v1.0,annotator_3,2020-01-17 08:00:00,4,0,SamsungS3,100,standard,0.14533279524486667,0.09052194908634617,
393,v1.0,annotator_2,2020-01-17 09:00:00,4,0,SamsungS3,100,standard,0.035110857918280176,0.14353981299420454,
394,v1.0,annotator_1,2020-01-17 10:00:00,4,0,SamsungS2,50,standard,0.026379888625035406,0.10312368131430302,
395,v1.0,annotator_1,2020-01-17 11:00:00,4,0,SamsungS2,50,standard,0.017177651835149608,0.07776457824477587,
396,v1.0,annotator_3,2020-01-17 12:00:00,4,0,SamsungS2,50,standard,0.14852046601128852,0.0723524776385069,
397,v1.0,annotator_1,2020-01-17 13:00:00,4,0,SamsungS2,50,standard,0.08415277690031285,0.0969769160138792,
398,v1.0,annotator_1,2020-01-17 14:00:00,4,0,SamsungS3,50,standard,0.0405899967500291,0.10486477457666368,
399,v1.0,annotator_1,2020-01-17 15:00:00,4,0,SamsungS3,100,standard,0.047630128279787076,0.03717357540362642,
400,v1.0,annotator_1,2020-01-17 16:00:00,4,0,SamsungS3,50,standard,0.1425406765469273,0.03517528099019018,
401,v1.0,annotator_5,2020-01-17 17:00:00,4,0,SamsungS2,50,standard,0.13499526966231645,0.05368851191552885,
402,v1.0,annotator_4,2020-01-17 18:00:00,4,0,SamsungS2,50,standard,0.052497537294458003,0.0884197859295299,
403,v1.0,annotator_6,2020-01-17 19:00:00,4,0,SamsungS2,50,rotated_10deg,0.00953781812227642,0.034664373699038395,
404,v1.0,annotator_3,2020-01-17 20:00:00,6,0,SamsungS3,50,standard,0.1250283610637814,0.013666070298625235,
405,v1.0,annotator_5,2020-01-17 21:00:00,6,0,SamsungS2,50,rotated_5deg,0.13716331870202036,0.011430628131502439,
406,v1.0,annotator_3,2020-01-17 22:00:00,6,0,SamsungS3,50,standard,0.12562999779304798,0.023177766426715856,
407,v1.0,annotator_3,2020-01-17 23:00:00,6,0,SamsungS2,50,standard,0.1369468917343297,0.0342086403590168,
408,v1.0,annotator_3,2020-01-18 00:00:00,6,0,SamsungS2,50,standard,0.0863853046474045,0.00720864397712071,
409,v1.0,annotator_2,2020-01-18 01:00:00,6,0,SamsungS3,50,standard,0.125948828413873,0.0174306277712457,
